,text,date,amusement_parks,ferris_wheels,water_parks,miniature_parks,baths_and_saunas,climbing,stadiums,winter_sports,natural_springs,water,nature_reserves,beaches,railway_stations,dams,mints,mineshafts,science_museums,churches,cathedrals,monasteries,synagogues,hindu_temples,mosques,archaeology,castles,fortified_towers,bunkers,military_museums,battlefields,war_graves,cemeteries,mausoleums,crypts,monuments,tumuluses,wall_painting,fountains,sculptures,gardens_and_parks,archaeological_museums,art_galleries,biographical_museums,history_museums,local_museums,national_museums,fashion_museums,planetariums,zoos,aquariums,skyscrapers,towers,historic_architecture,bridges
371,Podróże są dla mnie prawdziwą pasją. Uwielbiam poznawać nowe miejsca i zanurzać się w różnorodności kultur. Moje podróże opierają się na poszukiwaniu unikalnych atrakcji i autentycznych doświadczeń.,"Jestem elastyczną osobą i gotową do podróżowania o różnych porach roku. Unikam jednak okresów największych tłumów, dlatego preferuję podróże poza sezonem szczytowym.",5,4,4,5,4,3,4,3,5,5,5,4,4,3,3,4,5,4,5,4,3,3,2,5,5,4,3,4,4,3,4,4,3,5,3,4,5,4,5,5,5,4,5,4,5,4,3,5,4,5,5,5,5
372,"Podróże są dla mnie fascynujące, uwielbiam odkrywać nowe miejsca i doświadczać różnych kultur. Choć cenię spokojne chwile, to również szukam aktywności, które dostarczą mi niezapomnianych wrażeń.","Preferuję podróże w okresach umiarkowanego ruchu turystycznego, unikam sezonów szczytowych, aby móc swobodnie cieszyć się miejscami bez zgiełku i tłumu.",4,3,4,4,3,4,3,2,4,4,4,3,4,3,3,4,4,3,4,3,2,2,1,4,4,3,2,3,3,2,3,3,2,4,2,3,4,3,4,4,4,3,4,3,4,3,2,4,3,4,4,4,4
373,"Podróże są dla mnie inspirujące i pełne odkryć. Kocham doświadczać różnych kultur i smakować lokalne potrawy. Cenię zarówno spokojne, malownicze miejsca, jak i pulsujące życiem metropolie.","Najbardziej fascynujące podróże przypadały mi na okresy poza sezonem, gdzie miałam okazję cieszyć się miejscami bez tłumów turystów.",5,4,4,4,5,4,3,3,4,5,5,4,4,3,3,4,5,4,5,4,3,3,2,5,5,4,3,4,3,2,4,4,3,5,3,4,5,4,5,5,5,4,5,4,5,4,3,5,4,5,5,5,5
374,"Podróże stanowią dla mnie niesamowite doświadczenie. Fascynuje mnie różnorodność kultur i smaków. Odkrywanie zarówno urokliwych, spokojnych miejsc, jak i tętniących życiem metropolii sprawia mi radość.",Najbardziej pociągające podróże przypadały mi na okresy poza sezonem. Unikanie tłumu turystów pozwalało mi bardziej w pełni cieszyć się miejscem.,4,3,4,3,4,3,2,2,3,4,5,3,3,2,2,3,4,3,4,3,2,2,1,4,4,3,2,3,2,1,3,3,2,4,2,3,4,3,4,4,4,3,4,3,4,3,2,4,3,4,4,4,4
375,"Uwielbiam podróże, zwłaszcza te poza utartymi szlakami. Odkrywanie nieznanych miejsc i kultur dostarcza mi niezapomnianych przeżyć. Cenię sobie zarówno spokojne, malownicze zakątki, jak i dynamiczne, miejskie pejzaże.","Najbardziej fascynujące podróże miałem w okresach poza sezonem, gdy mogłem unikać tłumu turystów. To pozwalało mi lepiej wchodzić w klimat odwiedzanych miejsc.",4,3,4,3,4,3,3,2,4,4,5,3,3,3,2,3,4,4,4,3,3,3,2,4,4,3,2,3,2,1,3,3,2,4,2,3,4,3,4,4,4,3,4,3,4,3,2,4,3,4,4,4,4
376,"Uwielbiam spędzać czas na podróżach, zwłaszcza w miejscach o bogatej historii i kulturze. Fascynuje mnie eksploracja różnych zakątków świata, zarówno tych miejskich, jak i przyrodniczych.","Najbardziej podobały mi się podróże w okresie wiosennym, gdy przyroda budzi się do życia, a turystyczne atrakcje nie są jeszcze zatłoczone.",3,4,2,3,4,2,3,1,3,4,5,4,3,2,1,3,4,5,4,3,2,3,2,4,5,4,1,3,2,1,3,4,2,4,2,3,4,3,4,4,4,3,5,3,5,3,2,4,3,4,5,5,4
377,"Lubię spędzać czas na aktywnościach sportowych i rekreacyjnych. Moje zainteresowania skupiają się głównie wokół aktywności na świeżym powietrzu, zwłaszcza w otoczeniu przyrody.","Najbardziej cenię sobie podróże latem, gdy można korzystać z ciepłej pogody i uprawiać ulubione sporty na świeżym powietrzu.",3,2,4,2,4,5,4,1,2,3,5,4,2,3,1,2,2,1,2,1,1,1,1,3,4,3,1,2,1,1,2,3,1,3,1,1,3,2,3,3,2,2,4,3,4,1,1,4,3,2,4,4,3
378,"Jestem osobą, która preferuje spokojne i relaksujące zajęcia. Lubię cieszyć się chwilą w otoczeniu kultury i sztuki.",Najbardziej lubię podróże w okresie wiosennym. Uwielbiam podziwiać kwitnące kwiaty i korzystać z łagodnej temperatury.,2,3,3,2,4,2,2,1,3,4,5,3,3,2,1,2,4,4,3,2,2,2,2,4,3,3,2,3,2,2,3,4,2,4,2,3,4,4,4,4,5,3,4,3,4,2,2,3,3,2,3,4,3
379,"Jestem osobą o zróżnicowanych zainteresowaniach. Lubię zarówno spokojne i relaksujące zajęcia, jak i bardziej aktywne formy rozrywki. Kultura i sztuka są dla mnie równie ważne, co aktywność fizyczna.","Nie mam konkretnego ulubionego okresu w roku. Każda pora ma swoje uroki. Lubię zarówno ciepłe dni wiosenne, jak i chłodniejsze jesienne wieczory.",4,3,4,3,3,4,3,2,3,4,5,4,3,3,2,3,4,4,4,3,3,3,3,4,4,3,3,4,3,3,4,4,3,4,3,4,4,4,4,4,5,4,4,4,4,3,3,4,4,3,4,4,4
380,Jestem osobą o wyraźnych zainteresowaniach. Współczesna sztuka i muzyka elektroniczna to moja pasja. Cenię oryginalność i kreatywność.,Preferuję letnie miesiące ze względu na ciepło i długie dni. To idealny czas na festiwale muzyczne i plenerowe wydarzenia artystyczne.,3,2,3,2,3,2,3,1,2,3,4,4,2,2,1,2,3,3,3,2,2,2,2,3,3,2,2,3,2,2,3,3,2,3,2,3,3,3,3,3,5,3,3,3,3,2,2,3,3,2,3,3,3
381,"Jestem osobą o zróżnicowanych zainteresowaniach. Lubię zarówno nowoczesne atrakcje, jak i spokojne miejsca otoczone naturą. Odkrywanie różnorodnych form sztuki i kultury stanowi dla mnie źródło inspiracji.","Preferuję przełom pory letniej i jesiennej. Uwielbiam ciepłe dni, ale również klimatyczne wieczory, które sprzyjają zwiedzaniu muzeów i galerii sztuki.",4,3,3,3,4,3,3,2,3,4,4,4,3,3,2,3,4,4,4,3,3,3,3,4,4,3,3,4,3,3,4,4,3,4,3,4,4,4,4,4,5,4,4,4,4,3,3,4,4,3,4,4,4
382,"Jestem osobą, która preferuje różnorodność w podróżach. Lubię połączenie atrakcji miejskich z wizytami w otaczającej naturze. Różnorodność kulturowa i artystyczna miast równie bardzo mnie fascynuje, co spokojne, malownicze zakątki przyrody.","Preferuję podróże pod koniec wiosny lub na początku jesieni. Cenię sobie łagodne temperatury, które sprzyjają zwiedzaniu zarówno zabytków, jak i parków czy rezerwatów przyrody.",3,4,3,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,4,3,3,3,3,4,4,3,3,4,3,3,4,4,3,4,3,4,4,4,4,4,5,4,4,4,4,3,3,3,4,4,4,4,4
383,"Jestem osobą, która preferuje spokojne podróże, z dala od zgiełku miejskiego. Uwielbiam otaczającą przyrodę, szczególnie góry i lasy. Dla mnie ważne jest także poznanie lokalnej kultury i tradycji, a także degustacja regionalnych potraw.","Najbardziej lubię podróżować w okresie wiosny i jesieni. Unikam gorączki turystycznej i cieszę się łagodnymi temperaturami, które sprzyjają aktywnemu wypoczynkowi na świeżym powietrzu.",2,1,2,1,2,3,1,1,3,4,5,2,3,4,1,3,2,4,4,3,2,1,1,4,5,4,2,3,2,3,3,4,2,4,3,2,2,3,3,4,4,3,4,5,4,1,1,4,3,1,4,5,4
384,"Jestem osobą, która najbardziej ceni sobie dynamiczne podróże, odkrywanie nowych kultur i doświadczanie intensywnych doznań. Wolę miejsca o bogatej historii i życiu nocnym. Dla mnie ważne są również nowoczesne atrakcje i możliwości aktywnego wypoczynku.","Preferuję podróże w okresie letnim. Lubię ciepłe klimaty, plaże i możliwość korzystania z wszelkich atrakcji w pełni. Lato pozwala mi także na udział w różnorodnych wydarzeniach kulturalnych i festiwalach.",4,3,4,3,4,2,5,1,2,3,2,5,3,3,2,4,4,3,3,2,2,1,1,3,4,3,2,4,3,3,3,3,2,4,2,4,3,4,4,3,4,3,4,3,4,2,3,5,4,4,3,4,4
385,"Jestem osobą, która preferuje spokojne podróże, z dala od zgiełku miejskiego. Cenię sobie piękno przyrody, historyczne miejsca i atmosferę nieskażoną masowym turystyka. Chętnie odkrywam malownicze krajobrazy i uczę się o lokalnych tradycjach.","Najbardziej doceniam podróże poza sezonem, gdy miejsca są mniej zatłoczone. Uwielbiam jesienne pejzaże, zimowe widoki górskie oraz wiosenne ogrody w pełnym rozkwicie. To dla mnie idealne okresy na spokojne eksploracje.",2,3,2,3,3,4,2,4,4,5,5,1,4,4,3,2,3,4,4,5,5,5,5,5,5,4,3,4,3,4,4,5,3,3,3,2,3,2,4,5,3,4,5,4,5,3,4,2,2,2,4,5,4
386,"Jestem osobą, która uwielbia dynamiczne podróże, pełne życia i możliwości odkrywania różnorodnych kultur. Cenię sobie miejsca o bogatej historii, ale również nowoczesne metropolie, gdzie mogę doświadczyć pulsującego życia miejskiego.","Preferuję podróże w okresie letnim, gdy pogoda jest sprzyjająca do zwiedzania i spędzania czasu na zewnątrz. Uwielbiam festiwale kulturalne i wydarzenia, które odbywają się w sezonie letnim.",4,3,4,3,4,3,5,2,3,4,3,5,3,3,2,4,4,3,3,2,1,1,1,2,3,4,2,4,3,4,3,2,3,4,2,4,4,3,3,2,4,3,4,3,4,5,3,4,3,5,5,3,4
387,"Jestem osobą, która ceni spokój i harmonię. Preferuję podróże, które pozwalają mi na wyciszenie i kontemplację. Interesują mnie miejsca o głębokim znaczeniu duchowym, otoczone naturą oraz oferujące możliwość refleksji.","Najbardziej doceniam podróże w okresie wiosennym i jesiennym, kiedy natura przejawia swoje piękno w delikatnych barwach i zróżnicowanej florze. Unikam sezonu letniego, by uniknąć tłumów i zatłoczonych miejsc.",2,1,2,1,2,1,1,1,3,4,5,2,3,4,1,3,2,4,4,3,2,3,2,5,4,3,1,3,2,3,4,4,3,4,4,2,3,4,4,5,4,3,5,4,5,1,2,3,2,1,2,4,3
388,"Jestem osobą o dużej energii i zainteresowaniach. Lubię aktywne formy spędzania czasu, zwiedzanie nowych miejsc i doświadczanie przygód. Dla mnie ważne są atrakcje, które dostarczają adrenaliny i pozwalają na aktywność fizyczną.","Preferuję podróże w okresie letnim, kiedy pogoda sprzyja outdoorowym aktywnościom. Cenię sobie intensywne wrażenia, dlatego unikam sezonów o niższej temperaturze.",4,3,4,2,4,5,4,2,2,3,4,5,3,3,2,4,3,2,2,3,3,2,2,3,4,3,3,4,4,3,3,2,2,4,3,4,4,3,3,3,4,2,4,3,4,3,3,5,4,4,4,3,4
389,"Jestem osobą o spokojnym temperamentu, ceniącą głównie chwile relaksu i kontemplacji. Wolę spokojne i malownicze miejsca, gdzie mogę delektować się pięknem otaczającej przyrody lub kultury danego miejsca.","Preferuję podróże poza sezonem turystycznym, aby uniknąć tłumów i cieszyć się atmosferą miejsc bez pośpiechu. Lubię także pory roku, kiedy natura prezentuje się w pełni swojego uroku.",2,3,2,3,2,3,2,2,4,4,5,3,4,4,3,3,2,4,4,4,3,4,3,5,5,4,4,3,3,4,4,4,3,4,3,2,3,4,4,5,3,2,5,4,5,2,2,3,3,2,4,5,4
390,"Jestem osobą o energicznym temperamentu, uwielbiającą aktywność i intensywne doznania. Poszukuję miejsc, gdzie mogę doświadczyć ekscytujących przygód i nowych wyzwań, a także czerpać radość z dynamiki otaczającego świata.","Preferuję podróże w okresie pełnego życia danego miejsca, gdy panuje intensywna atmosfera i odbywają się fascynujące wydarzenia. Lubię również wybierać się w podróże podczas specjalnych okazji, takich jak festiwale czy sezon sportowy.",4,3,4,3,4,5,5,4,3,3,2,4,3,3,4,4,5,3,3,3,4,3,4,2,2,3,2,4,4,3,3,3,4,3,4,5,4,3,2,2,4,5,2,3,2,5,5,4,4,5,3,2,3
391,"Jestem osobą o spokojnym temperamentu, ceniącą harmonię i głębokie doznania. W podróżach szukam miejsc o subtelnym pięknie, gdzie mogę zanurzyć się w kulturze i historii oraz delektować się spokojem otoczenia.","Preferuję podróże w okresie, gdy miejsce jest spokojne i atmosfera pozwala na refleksję. Wybieram się w podróże w celu oderwania się od codziennego zgiełku, czerpania inspiracji z otaczającej przyrody i zanurzenia się w lokalnej kulturze.",2,3,2,3,2,2,1,2,3,4,5,3,4,3,2,3,3,4,4,4,3,4,3,5,4,4,5,3,3,4,4,4,3,4,3,2,3,4,4,5,4,3,4,4,4,3,2,3,3,1,4,4,4
392,"Jestem osobą pełną energii i zamiłowaniem do ekscytujących przygód. W podróżach poszukuję intensywnych doświadczeń, nowych wyzwań i miejsc, gdzie adrenalina miesza się z pięknem otaczającej przyrody.","Preferuję podróże w okresie, gdy miejsce tętni życiem, a atmosfera jest nasycona emocjami. Wybieram się w podróże, aby doświadczyć intensywności życia, zanurzyć się w kulturze miejsca i czerpać inspirację z dynamicznego otoczenia.",4,3,4,3,4,5,4,3,3,4,3,5,3,4,3,4,4,3,3,3,3,3,3,4,3,4,4,4,4,3,3,3,3,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4
393,"Jestem osobą o spokojnym usposobieniu, ceniącą harmonię i piękno otaczającego świata. Podróże dla mnie to głównie okazja do relaksu i zanurzenia się w atmosferze spokoju oraz piękna przyrody.","Preferuję podróże w okresie, gdy miejsce emanuje spokojem, a atmosfera jest sprzyjająca relaksowi. Wybieram się w podróże, aby odnaleźć wewnętrzną równowagę, czerpać inspirację z przyrody i delektować się chwilą.",2,3,3,2,3,2,3,2,3,4,4,4,3,3,2,3,3,4,4,3,4,3,4,3,4,3,2,3,2,3,3,3,3,4,3,3,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,4,4
394,"Jestem osobą o bardzo energicznym usposobieniu, pełną pasji i gotową na wszelkie nowe wyzwania. Dla mnie podróże to nie tylko okazja do zwiedzania, ale również do aktywnego spędzania czasu i doświadczania intensywnych emocji.","Preferuję podróże w okresie, gdy miejsce tętni życiem, a atmosfera jest pełna energii i możliwości do aktywności. Wybieram się w podróże, aby doświadczać intensywnych przeżyć, poznawać różne kultury i uczestniczyć w dynamicznych wydarzeniach.",4,4,4,3,4,5,5,4,3,4,3,5,3,3,2,3,4,3,4,3,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,4,3,4,4,4,3,3,5,5,4,4,4,4
395,"Jestem osobą o spokojnym usposobieniu, ceniącą harmonię i relaks. Podróże dla mnie to nie tylko okazja do odpoczynku, ale także do odkrywania uroków przyrody i kultury, w zaciszu których mogę zregenerować siły.","Preferuję podróże w okresie, gdy miejsce emanuje spokojem, a atmosfera sprzyja relaksowi. Wybieram się w podróże, aby znaleźć ukojenie w otaczającej mnie przyrodzie, delektować się ciszą i odkrywać malownicze zakątki.",2,3,2,3,3,2,2,2,3,4,5,3,3,3,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,4,3,4,3,3,3,3,4,4,3,3,4,4,4,3,3,4,3,3,3,4,4
396,"Jestem indywidualistą, który kocha wyzwania i niebanalne doznania. Podróże dla mnie to nie tylko okazja do wypoczynku, ale także szansa na odkrywanie nowych, niesztampowych miejsc i doświadczeń. Poszukuję przygód, które pozwolą mi rozszerzyć horyzonty i zasmakować życia w jego pełnej gamie.","Preferuję podróże w dynamicznych okresach, pełnych wydarzeń i ciekawych aktywności. Wybieram się w podróż, aby doświadczyć intensywnych emocji, poznać fascynujących ludzi i zanurzyć się w kulturze, która pulsuje życiem.",4,3,4,3,4,5,4,3,3,4,4,3,3,4,2,3,4,3,4,3,3,4,3,5,4,4,4,4,4,5,3,4,3,5,3,4,3,4,3,5,4,4,5,4,5,3,4,5,4,3,4,5,4
397,"Jestem entuzjastą przyrody i kultury lokalnej. Podróże dla mnie to okazja do zanurzenia się w różnorodności świata naturalnego i poznawania autentycznych tradycji ludowych. Cenię sobie spokój i harmonię, dlatego wybieram miejsca, które oferują bliski kontakt z naturą i autentyczną atmosferę.","Preferuję podróże w okresach, gdy przyroda prezentuje się w pełnej krasie. Wybieram się w podróż, aby doświadczyć spokoju i piękna naturalnego otoczenia, z dala od zgiełku codziennego życia. W ciepłych miesiącach szukam miejsc, gdzie mogę cieszyć się słońcem i świeżym powietrzem.",2,3,2,3,2,2,2,1,4,5,5,1,3,3,2,2,3,3,3,3,2,2,2,4,4,4,3,3,3,4,3,4,3,4,3,3,2,3,3,4,3,3,4,4,4,2,2,4,3,2,3,4,3
398,"Jestem miłośnikiem sztuki i architektury. Podróże traktuję jako możliwość poznawania różnorodności kulturowej i estetycznej. Szukam inspiracji w unikalnych dziełach sztuki, zabytkach architektonicznych oraz miejscach, które emanują historią i kreatywnością.","Preferuję podróże w różnych porach roku, aby doświadczyć różnorodności krajobrazów i atmosfery miast. W chłodniejszych miesiącach skłaniam się ku destynacjom o bogatej historii, gdzie mogę odkrywać zabytki i galerie sztuki. Latem cenię sobie miejsca zielone, gdzie mogę delektować się pięknem przyrody i ogrodów.",1,3,2,1,1,1,2,1,2,3,3,2,3,2,2,2,4,4,4,3,3,2,2,3,4,4,2,3,2,3,3,3,2,4,2,3,2,4,3,3,5,4,4,3,4,1,2,2,2,3,4,5,4
399,"Jestem pasjonatem przygód i aktywnego wypoczynku. Uwielbiam poznawać nowe kultury, eksplorować dzikie zakątki natury oraz aktywnie spędzać czas. Miejsca, które oferują różnorodne atrakcje outdoorowe, fascynują mnie najbardziej.","Preferuję podróże głównie w cieplejszych miesiącach, aby móc w pełni korzystać z aktywności na świeżym powietrzu. Wakacje to dla mnie doskonały czas na wspinaczkę górską, kajakarstwo, trekking i inne formy aktywnego wypoczynku.",2,1,2,1,2,4,3,1,2,4,5,3,2,3,1,2,2,1,1,1,1,1,1,3,4,4,2,3,2,3,2,2,1,3,2,1,1,2,2,3,2,2,3,2,3,1,1,3,2,1,3,3,2
400,"Jestem pasjonatem przyrody i aktywnego spędzania czasu. Moje hobby to wspinaczka górska i eksploracja przyrodniczych miejsc. Wolny czas najchętniej spędzam na szlakach w górach i ścieżkach przyrodniczych. Interesuję się również historią, zwłaszcza miejsc o znaczeniu kulturowym. Lubuję się w lokalnej kuchni podczas podróży.","Wycieczka planowana jest na 3 dni, od 15 do 17 maja 2024 roku.",2,4,3,1,3,5,2,1,4,4,5,2,3,3,1,4,4,5,5,3,2,1,1,4,5,4,3,4,3,4,3,3,2,4,3,3,2,3,4,5,4,3,5,4,5,2,3,2,3,2,4,5,4
401,"Moje zainteresowania skupiają się głównie wokół sztuki i historii. Uwielbiam spokojne spacery po historycznych dzielnicach miast, odwiedzanie muzeów i galerii sztuki. Moje hobby to również fotografia, więc chętnie eksploruję malownicze miejsca. Wolny czas najbardziej cenię, relaksując się w kawiarniach i restauracjach z lokalną kuchnią.","Planuję krótką wycieczkę na 2 dni, w dniach 8-9 września 2024 roku.",1,3,2,1,2,1,2,1,3,3,4,2,3,2,2,3,4,5,4,3,3,2,1,3,4,3,1,2,1,3,2,2,1,3,2,4,3,4,3,4,5,3,5,4,5,2,2,1,2,3,4,5,3
402,"Jestem entuzjastą sportu i aktywnego stylu życia. Moje hobby to głównie wszelkie formy aktywności fizycznej, takie jak jazda na rowerze, bieganie i sporty zimowe. Wolny czas najchętniej spędzam na stadionach, wspierając ulubioną drużynę, oraz w parkach, gdzie mogę korzystać z różnych atrakcji sportowych.","Planuję intensywną wycieczkę na 4 dni, od 20 do 23 lipca 2024 roku.",3,2,4,1,4,3,5,5,2,3,2,1,3,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,3,3,2,1,1,3,1,2,1,1,3,1,1,1,2,1,1,1,1,2,1,2,4,2,3
403,"Jestem miłośnikiem kultury i historii. Moje zainteresowania skupiają się głównie wokół sztuki, architektury i lokalnej kuchni. Hobby to zwiedzanie muzeów, eksploracja zabytkowych miejsc i degustacja tradycyjnych potraw. Wolny czas najchętniej spędzam w kawiarniach, gdzie mogę delektować się lokalnymi smakami i atmosferą miasta.","Planuję relaksującą wycieczkę na 3 dni, od 10 do 12 października 2024 roku.",2,4,1,3,1,2,1,1,3,4,5,1,2,2,1,2,4,5,4,3,2,1,1,4,5,3,1,2,1,3,2,2,1,4,2,3,2,3,4,5,4,3,5,4,5,2,3,2,3,2,4,5,3
404,"Jestem miłośnikiem przyrody i spokoju. Moje zainteresowania koncentrują się głównie wokół ekologii, botaniki i podróży po malowniczych miejscach. Hobby to fotografia przyrodnicza oraz odkrywanie unikalnych ekosystemów. Wolny czas najchętniej spędzam na spacerach po parkach i rezerwatach przyrody, delektując się pięknem otaczającej mnie przyrody.","Planuję wycieczkę na 5 dni, od 5 do 9 czerwca 2024 roku.",1,3,2,1,1,1,1,1,4,5,5,1,2,4,1,2,1,2,1,1,1,1,1,3,4,3,1,1,1,2,2,1,1,3,2,2,2,2,4,4,2,1,3,3,4,1,1,3,2,1,3,3,2
405,"Jestem entuzjastą kultury i historii lokalnej społeczności. Moje zainteresowania skupiają się na poznawaniu tradycji, sztuki ludowej oraz uczestnictwie w lokalnych wydarzeniach. Hobby to kolekcjonowanie folklorystycznych artefaktów i podróżowanie po małych, urokliwych miejscowościach. Wolny czas najchętniej spędzam w muzeach etnograficznych i na festiwalach kulturalnych.","Planuję dłuższą wycieczkę na 7 dni, od 12 do 18 sierpnia 2024 roku.",2,3,1,2,1,1,2,1,3,3,4,1,3,2,1,2,2,4,3,3,2,1,1,3,4,3,1,2,2,3,2,2,1,3,2,2,2,2,3,4,3,2,5,4,4,1,1,2,1,1,3,4,3
406,"Jestem wielbicielem sztuki i kultury. Moje zainteresowania skupiają się głównie na eksploracji galerii sztuki, muzeów historycznych i uczestnictwie w wydarzeniach artystycznych. Hobby to również ręczne tworzenie dzieł artystycznych. Wolny czas najchętniej spędzam na spacerach po zabytkowych dzielnicach miast, poszukując inspiracji w architekturze i lokalnej sztuce.","Planuję średnią długość wycieczki na 4 dni, od 7 do 10 listopada 2024 roku.",2,4,1,2,1,1,2,1,3,3,3,1,3,2,1,2,3,4,3,2,2,1,1,3,3,2,1,2,2,2,2,2,1,3,2,3,2,3,3,3,5,2,4,3,4,1,1,2,1,2,4,4,3
407,"Jestem zapalonym podróżnikiem i entuzjastą przygód. Moje zainteresowania skupiają się na eksploracji egzotycznych miejsc, aktywnościach na świeżym powietrzu i poznawaniu różnych kultur. Hobby to trekking, nurkowanie i próbowanie lokalnych potraw. Wolny czas najchętniej spędzam na plażach, w górach lub podczas zwiedzania nieodkrytych zakątków miast.","Planuję długą podróż na 10 dni, od 1 do 10 września 2024 roku.",2,4,3,1,3,4,2,1,4,5,5,5,3,3,2,3,2,3,2,1,1,2,1,3,4,3,1,2,1,2,2,1,1,3,1,3,2,3,4,4,3,2,4,3,4,2,2,3,3,3,4,3,4
408,"Jestem wielbicielem nauki i technologii. Moje zainteresowania koncentrują się głównie wokół nowoczesnych wynalazków, eksploracji kosmosu i uczestnictwie w wydarzeniach naukowych. Hobby to programowanie, eksperymenty chemiczne i czytanie popularnonaukowej literatury. Wolny czas najchętniej spędzam w muzeach nauki, planetariach i na konferencjach technologicznych.","Planuję intensywną wycieczkę na 5 dni, od 15 do 19 lipca 2024 roku.",1,3,1,1,1,2,1,1,2,1,2,1,2,1,1,2,5,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,3,2,3,2,2,3,4,5,1,1,2,3,1,1
409,"Jestem pasjonatem historii militariów. Moje zainteresowania skupiają się głównie na badaniu miejsc związanych z wojskowością, kolekcjonowaniu militariów oraz uczestnictwie w rekonstrukcjach historycznych. Hobby to także strzelectwo sportowe i studiowanie taktyk wojskowych. Wolny czas najchętniej spędzam w muzeach militarnych, na polach bitewnych i podczas poszukiwań militarnej historii regionu.","Planuję średnią długość wycieczki na 5 dni, od 3 do 7 września 2024 roku.",1,2,1,1,1,1,3,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,3,3,4,5,5,4,2,1,1,3,1,1,1,1,2,2,1,1,5,3,4,1,1,1,1,1,2,4,2
410,"Jestem miłośnikiem sztuki współczesnej i nowoczesnej architektury. Moje zainteresowania skupiają się głównie na eksploracji nowatorskich dzieł artystycznych i unikalnych budowli. Hobby to fotografia miejska oraz uczestnictwo w wystawach sztuki współczesnej. Wolny czas najchętniej spędzam w nowoczesnych galeriach sztuki, skupiając się na odkrywaniu nowych talentów i trendów artystycznych.","Planuję krótką wycieczkę na 3 dni, od 20 do 22 kwietnia 2024 roku.",1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,3,1,2,1,1,5,1,2,2,3,4,1,1,1,3,4,2,3
411,"Jestem miłośnikiem kulinariów i lokalnej kultury gastronomicznej. Moje zainteresowania skupiają się na próbowaniu nowych potraw, odkrywaniu tradycyjnych smaków i uczestnictwie w festiwalach kulinarnych. Hobby to gotowanie eksperymentalne i poszukiwanie autentycznych przepisów. Wolny czas najchętniej spędzam w lokalnych restauracjach, na targach żywnościowych oraz w warsztatach kulinarnych.","Planuję krótką wycieczkę na 4 dni, od 8 do 11 lipca 2024 roku.",1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1
412,"Jestem miłośniczką przyrody i aktywnego wypoczynku na świeżym powietrzu. Moje zainteresowania skupiają się na pieszych wędrówkach, rowerowych przejażdżkach i odkrywaniu uroków przyrody. Hobby to również fotografia krajobrazowa i poszukiwanie dzikich, nieznanych miejsc. Wolny czas najchętniej spędzam w parkach narodowych, na szlakach górskich i nad jeziorami.","Planuję długą wycieczkę na 8 dni, od 5 do 12 czerwca 2024 roku.",1,2,1,1,1,1,1,1,4,5,5,1,2,3,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,3,1,2,1,2,4,2,1,1,2,3,4,1,1,1,1,1,3,2,2
413,"Jestem miłośniczką sztuki i kultury. Moje zainteresowania skupiają się na zwiedzaniu muzeów, galerii sztuki i uczestniczeniu w wydarzeniach kulturalnych. Hobby to rysunek, podróże związane z historią sztuki i kolekcjonowanie dzieł lokalnych artystów. Wolny czas najchętniej spędzam w atmosferze artystycznych miejsc, eksplorując różnorodność twórczości i historii sztuki.","Planuję średnią długość wycieczki na 6 dni, od 10 do 15 sierpnia 2024 roku.",1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,3,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,3,2,3,2,2,5,3,4,3,4,2,1,1,1,3,4,3,3
414,"Jestem entuzjastką podróży i przygód. Moje zainteresowania skupiają się na eksplorowaniu różnych kultur, próbowaniu lokalnych potraw i aktywnym spędzaniu czasu na świeżym powietrzu. Hobby to podróżowanie po miejscach off the beaten path, trekking i fotografia podróżnicza. Wolny czas najchętniej spędzam odkrywając nieznane zakątki, zarówno miejskie, jak i przyrodnicze.","Planuję długą wycieczkę na 10 dni, od 1 do 10 września 2024 roku.",2,4,2,1,3,2,2,1,3,4,5,4,3,2,1,2,3,3,3,2,2,3,2,4,4,3,2,3,2,2,2,2,2,3,1,3,3,2,4,4,3,2,4,3,4,2,2,3,2,3,4,3,3
